date_sign_up,customer_id,initial_sales_order_nr,customer_name,first_product_sku,first_product_name,voucher_code
12/31/2018 4:30,13531075,285772363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL049FIT
12/31/2018 5:38,13531325,277172363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL046FIT
12/31/2018 6:27,13531607,292252363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT019FIT
12/31/2018 6:53,13531820,269952363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL049FIT
12/31/2018 7:11,13531985,235852363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK032EVT
12/31/2018 7:16,13532024,274752363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND041EVT
12/31/2018 7:18,13532053,249752363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND005EVT
12/31/2018 7:23,13532095,261752363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA021FIT
12/31/2018 7:45,13532349,211152363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK018EVT
12/31/2018 7:58,13532476,231352363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK033FIT
12/31/2018 7:59,13532499,236412363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,IND021EVT
12/31/2018 8:20,13532527,276612363,,US-CBT1-3-4-0,Classic - 3 meals per week for 4 people,PTG048RES
12/31/2018 8:19,13532747,238612363,,US-CP-4-2-0,Classic - 4 meals per week for 2 people,ATL046FIT
12/31/2018 8:20,13532744,277612363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,BOS017FIT
12/31/2018 8:27,11737064,229912363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA022EVT
12/31/2018 8:33,13532920,253912363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND005EVT
12/31/2018 9:16,13533512,256312363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT007FIT
12/31/2018 9:16,13533505,216312363,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,PHX026TRI
12/31/2018 9:38,13533759,258232363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX026TRI
12/31/2018 9:38,9957204,238232363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND041EVT
12/31/2018 9:40,13533736,261232363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR022EVT
12/31/2018 9:43,13533813,211232363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,COL027FIT
12/31/2018 9:45,1533986,236632363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,COL003FIT
12/31/2018 9:54,13533946,218932363,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,JAK018EVT
12/31/2018 10:03,13534006,277832363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,IND041EVT
12/31/2018 10:04,13534089,275832363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX026TRI
12/31/2018 10:13,13534221,281732363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW015RES
12/31/2018 10:17,13534309,252532363,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,PHX026TRI
12/31/2018 10:22,13534318,288532363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG051FIT
12/31/2018 10:27,13534389,266132363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND041EVT
12/31/2018 10:31,13534455,283132363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW015EVT
12/31/2018 10:37,13534544,235332363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND005EVT
12/31/2018 10:36,13534587,223332363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK034EVT
12/31/2018 10:41,12103342,238446363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,COL027FIT
12/31/2018 10:47,13534587,242246363,,US-WINEM-6-0,Wine box Mixed - 6 bottles,JAK034WIN
12/31/2018 10:54,13534798,272646363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,COL024FIT
12/31/2018 10:56,13534889,247646363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK014EVT
12/31/2018 10:58,13534822,221646363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX026TRI
12/31/2018 11:04,13535036,229946363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE017EVT
12/31/2018 11:10,13535134,291946363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG055EVT
12/31/2018 11:10,13535159,294846363,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,AUT007FIT
12/31/2018 11:11,13535160,222846363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA022EVT
12/31/2018 11:13,13535202,218846363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND005EVT
12/31/2018 11:14,13535196,287846363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT015FIT
12/31/2018 11:14,13535228,295846363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN017MAL
12/31/2018 11:20,13535293,228746363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE004FIT
12/31/2018 11:25,13535348,292546363,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,PHX026TRI
12/31/2018 11:28,13535407,297546363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX026TRI
12/31/2018 11:35,13535452,232146363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG055EVT
12/31/2018 11:37,13535558,265146363,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DEN008EVT
12/31/2018 11:39,13322090,273146363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR022EVT
12/31/2018 11:47,13535662,284426363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA003FIT
12/31/2018 11:57,13535836,212226363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX026TRI
12/31/2018 12:02,13535911,277226363,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,PHX026TRI
12/31/2018 12:08,13535939,256626363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA037FIT
12/31/2018 12:14,13536042,281626363,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,CLE028FIT
12/31/2018 12:15,13536065,253626363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA003FIT
12/31/2018 12:21,13536141,267926363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR018MAL
12/31/2018 12:27,13536218,262826363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE004FIT
12/31/2018 12:33,13536274,265826363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA003FIT
12/31/2018 12:50,13536560,238526363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL049FIT
12/31/2018 12:56,13536563,252126363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA021FIT
12/31/2018 13:05,13536766,262326363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE028FIT
12/31/2018 13:05,11301078,212326363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX026TRI
12/31/2018 13:12,13536854,241326363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DEN008EVT
12/31/2018 13:23,13537070,236266363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX026TRI
12/31/2018 13:26,13537110,211266363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE009FIT
12/31/2018 13:30,13537142,266666363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE018EVT
12/31/2018 13:32,13536767,288666363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX026TRI
12/31/2018 13:32,13537192,218666363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG053FIT
12/31/2018 13:34,13537210,245666363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE009FIT
12/31/2018 13:34,13537152,225666363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PLN019EVT
12/31/2018 13:52,6066783,261866363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX026TRI
12/31/2018 13:52,13537461,251866363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT035FIT
12/31/2018 13:59,13537594,258766363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL049FIT
12/31/2018 14:05,13537696,276566363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL020FIT
12/31/2018 14:10,13537724,215566363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG055EVT
12/31/2018 14:10,13537682,221566363,,US-VP-3-2-0,3 Meals (vegetarian) for 2 people,CLE028FIT
12/31/2018 14:19,13537830,277166363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT035FIT
12/31/2018 14:36,13538049,236496363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW039FIT
12/31/2018 14:46,13538193,226296363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA040FIT
12/31/2018 14:48,13538189,266296363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PLN018FIT
12/31/2018 15:01,13538367,297696363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX026TRI
12/31/2018 15:03,13538375,263696363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL049FIT
12/31/2018 15:07,13538439,246996363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN013FIT
12/31/2018 15:11,13538493,218996363,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,PLN019EVT
12/31/2018 15:16,13538537,253996363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA035EVT
12/31/2018 15:17,13538562,234896363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX026TRI
12/31/2018 15:17,13538395,272896363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX026TRI
12/31/2018 15:17,12211032,246896363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR030MAL
12/31/2018 15:19,13538616,219896363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK014EVT
12/31/2018 15:24,13538668,281896363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT035FIT
12/31/2018 15:27,13538638,222796363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX026TRI
12/31/2018 15:31,13538722,219796363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DFW039FIT
12/31/2018 15:35,13538759,275796363,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,POR030RES
12/31/2018 15:36,13538820,271796363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX026TRI
12/31/2018 15:44,13538949,218596363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX026TRI
12/31/2018 15:44,13538970,247596363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,HSN021FIT
12/31/2018 15:45,13538964,237596363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,HSN035EVT
12/31/2018 15:50,13538939,224196363,,US-CBT1-2-2-0,Classic - 2 meals per week for 2 people,JAK029EVT
12/31/2018 15:50,13539034,234196363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX026TRI
12/31/2018 15:52,13539043,292196363,,US-VP-3-2-0,3 Meals (vegetarian) for 2 people,PHX026TRI
12/31/2018 16:06,13539190,237396363,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,SNA013FIT
12/31/2018 16:12,13539301,283396363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DEN017MAL
12/31/2018 16:24,13539478,253486363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA036FIT
12/31/2018 16:35,13539529,261286363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA035EVT
12/31/2018 17:09,13539999,252886363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,POR030MAL
12/31/2018 17:36,13540255,222586363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA040FIT
12/31/2018 17:41,13540338,227586363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA031FIT
12/31/2018 17:56,13540389,238186363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA057EVT
12/31/2018 18:09,13539858,228386363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA007FIT
12/31/2018 18:41,13540993,229276363,,US-CBT3-3-4-0,Classic - 3 meals per week for 4 people,SNA028MAL
12/31/2018 20:09,13541777,225776363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA057EVT
12/31/2018 20:14,13541814,231776363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA057EVT
12/31/2018 20:25,13541931,288576363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA031FIT
12/31/2018 20:42,13542029,294176363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PLN001EVT
12/31/2018 20:47,13542071,282176363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA025EVT
12/31/2018 21:46,13536889,276456363,,US-CBT3-2-2-0,Classic - 2 meals per week for 2 people,PHX026TRI
12/31/2018 23:09,13542751,223256363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA026RES
12/31/2018 23:33,9465489,266656363,,US-FMBT1-3-4-0,Family - 3 meals per week for 4 people,IND041RES
1/1/2019 6:47,13543943,215283363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG011FIT
1/1/2019 6:59,13544051,229683363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG011FIT
1/1/2019 8:04,13544869,251183363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG011FIT
1/1/2019 8:06,13544884,282383363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG045FIT
1/1/2019 8:40,13545527,252973363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK014EVT
1/1/2019 8:51,13545638,276873363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK014FIT
1/1/2019 9:17,13545990,236173363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK023FIT
1/1/2019 9:44,13546547,238253363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN002EVT
1/1/2019 9:48,13546622,214653363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK040FIT
1/1/2019 10:00,13546835,257953363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DFW033MAL
1/1/2019 10:02,13546839,214853363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA076EVT
1/1/2019 10:08,13547001,231853363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK039FIT
1/1/2019 10:24,13547432,276153363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DEN008FIT
1/1/2019 10:25,13547430,239153363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG046EVT
1/1/2019 10:29,13547499,264353363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG051FIT
1/1/2019 10:49,13547919,277213363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA022EVT
1/1/2019 10:55,13548044,279613363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN012MAL
1/1/2019 10:59,13548121,254913363,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,PTG030EVT
1/1/2019 11:09,13548341,278813363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DEN008FIT
1/1/2019 11:09,13548295,258813363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA023EVT
1/1/2019 11:30,13548714,288113363,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,PHX003TRI
1/1/2019 11:40,13548852,262433363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX036TRI
1/1/2019 11:51,13321381,251233363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX041TRI
1/1/2019 11:53,13549073,214633363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK039FIT
1/1/2019 12:05,13549353,275933363,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DEN027FIT
1/1/2019 12:07,13549356,279833363,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK016FIT
1/1/2019 12:48,13550342,296944493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL048RES
1/1/2019 12:54,13550553,261844493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DFW029MAL
1/1/2019 13:02,13550737,285544493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX043TRI
1/1/2019 13:08,13550822,286344493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX003TRI
1/1/2019 13:23,13551222,234624493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL033FIT
1/1/2019 13:38,13551561,225824493,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DEN012MAL
1/1/2019 13:43,13551670,218724493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DFW033FIT
1/1/2019 13:55,13552003,226124493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL050EVT
1/1/2019 14:07,13552159,258324493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG030EVT
1/1/2019 14:15,13552482,272264493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DFW022EVT
1/1/2019 14:26,13552785,259964493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG030EVT
1/1/2019 14:26,13552793,258964493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DEN095FIT
1/1/2019 14:30,13552762,236864493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX027TRI
1/1/2019 14:39,13553014,286564493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL033RES
1/1/2019 14:41,13553096,247564493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DFW022EVT
1/1/2019 15:03,13553809,224694493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW015EVT
1/1/2019 15:21,13554127,226794493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT021FIT
1/1/2019 15:20,13554222,229794493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT027EVT
1/1/2019 15:24,13554332,276594493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT027EVT
1/1/2019 15:30,13554498,227194493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW015EVT
1/1/2019 15:31,13554426,295194493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DFW022EVT
1/1/2019 15:33,13552277,232394493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT046FIT
1/1/2019 15:40,13554737,228484493,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,DFW006EVT
1/1/2019 15:42,13554734,291484493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL020RES
1/1/2019 15:52,13555148,274984493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW039EVT
1/1/2019 15:54,13189389,299984493,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DEN071MAL
1/1/2019 16:04,13555316,219784493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX041TRI
1/1/2019 16:06,13553912,221784493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT021FIT
1/1/2019 16:26,13556006,259474493,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,DFW006EVT
1/1/2019 16:30,13556029,224274493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW022EVT
1/1/2019 16:34,13556164,214674493,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DEN024FIT
1/1/2019 16:37,13556298,281674493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR030MAL
1/1/2019 16:41,13556084,278974493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE008RES
1/1/2019 16:42,13556348,241974493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW015EVT
1/1/2019 17:30,13557650,279854493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA040FIT
1/1/2019 17:54,13558342,261354493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG038EVT
1/1/2019 18:09,13558703,236614493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT021FIT
1/1/2019 19:04,13560057,256934493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DEN017FIT
1/1/2019 19:51,13561197,259642493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN017FIT
1/1/2019 20:02,13561405,211942493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PLN002FIT
1/1/2019 21:22,13562606,219922493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA027FIT
1/1/2019 21:47,13562915,272722493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA026FIT
1/2/2019 5:48,13562141,253116493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL046RES
1/2/2019 6:32,13565925,288636493,,US-CBT1-3-2-0,Classic - 3 meals per week for 2 people,CLE014RES
1/2/2019 7:39,13566919,211249493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK023FIT
1/2/2019 7:49,13567090,272949493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK023FIT
1/2/2019 8:49,13568313,288929493,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,JAK023FIT
1/2/2019 9:40,13569545,216969493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX010TRI
1/2/2019 9:43,13569592,265969493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG048RES
1/2/2019 10:51,13571155,285599493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX016TRI
1/2/2019 11:02,13571395,216489493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX020TRI
1/2/2019 11:24,13571992,295889493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL051FIT
1/2/2019 11:29,13572065,227789493,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,CLE014MAL
1/2/2019 11:34,13572266,226589493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG035EVT
1/2/2019 11:39,13572343,282189493,,US-CBT3-3-2-0,Classic - 3 meals per week for 2 people,ATL046RES
1/2/2019 11:40,13572351,296189493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL018FIT
1/2/2019 11:44,13572467,223189493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX041TRI
1/2/2019 11:51,13572708,224479493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX020TRI
1/2/2019 11:57,13515416,233479493,,US-VP-3-2-0,3 Meals (vegetarian) for 2 people,ATL053RES
1/2/2019 12:07,13573147,274979493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX020TRI
1/2/2019 12:07,13573153,214979493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX016TRI
1/2/2019 12:15,13573300,266879493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL051FIT
1/2/2019 12:37,13573831,239379493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL009FIT
1/2/2019 12:49,13574091,218259493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK029FIT
1/2/2019 12:49,13574053,267259493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX037TRI
1/2/2019 12:58,13574341,282959493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG011FIT
1/2/2019 13:23,13574939,216359493,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,COL036RES
1/2/2019 13:28,13575153,217419493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE028EVT
1/2/2019 13:36,13575345,294619493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE011MAL
1/2/2019 13:42,13575505,276919493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE005EVT
1/2/2019 13:44,13575581,227919493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX041TRI
1/2/2019 13:51,13575758,285819493,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DFW015EVT
1/2/2019 14:03,13576069,234119493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL043FIT
1/2/2019 14:05,13575270,258119493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL020RES
1/2/2019 14:14,13576323,276439493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG028FIT
1/2/2019 14:14,13576339,256439493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT027FIT
1/2/2019 14:17,13576189,277439493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL033FIT
1/2/2019 14:22,13576527,281239493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL020FIT
1/2/2019 14:23,13576517,253239493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL047FIT
1/2/2019 14:24,13576568,292639493,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,IND002FIT
1/2/2019 14:25,13576548,299639493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK037EVT
1/2/2019 14:28,13576621,262939493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK034FIT
1/2/2019 14:31,13576696,298939493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL050FIT
1/2/2019 14:31,13576731,258939493,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,COL036FIT
1/2/2019 14:33,13576775,273939493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,COL036FIT
1/2/2019 14:41,8902240,269739493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,COL019EVT
1/2/2019 14:42,13576967,227739493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL033FIT
1/2/2019 14:43,5440954,293739493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL048FIT
1/2/2019 14:47,13577157,217539493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL046FIT
1/2/2019 14:48,13577102,261539493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL033FIT
1/2/2019 14:49,13577143,263539493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK032FIT
1/2/2019 14:55,13577346,274339493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG011FIT
1/2/2019 14:56,13577270,292339493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL009FIT
1/2/2019 15:00,13577508,293339493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK029FIT
1/2/2019 15:00,13577503,213339493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN024FIT
1/2/2019 15:01,13577454,226448493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL052RES
1/2/2019 15:14,13577841,288648493,,US-CP-4-2-0,Classic - 4 meals per week for 2 people,PTG011FIT
1/2/2019 15:18,13577911,252948493,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DEN027FIT
1/2/2019 15:24,10540196,273948493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK016EVT
1/2/2019 15:28,13578131,237848493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK008FIT
1/2/2019 15:28,13578107,275848493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL046FIT
1/2/2019 15:30,13578233,242748493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN095MAL
1/2/2019 15:31,13578224,236748493,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL042FIT
